Actual Credit Score,Predicted Credit Score,Actual Creditworthiness,Predicted Creditworthiness
802,783.0920423835885,Good,Good
500,527.0055958595427,Bad,Bad
526,416.3945891215248,Bad,Bad
494,481.0443922916549,Bad,Bad
501,615.0414845314177,Bad,Bad
508,463.70662338860745,Bad,Bad
636,638.4007271133655,Bad,Bad
516,466.00122207108853,Bad,Bad
727,704.7729098413563,Good,Good
707,662.4887282291548,Good,Bad
483,520.5316969791548,Bad,Bad
503,543.4929155162137,Bad,Bad
551,533.8786655454019,Bad,Bad
617,647.3588454166548,Bad,Bad
652,621.8681227604048,Bad,Bad
788,755.3352800316321,Good,Good
446,509.1039061514809,Bad,Bad
512,462.2148037691934,Bad,Bad
514,508.6303090488591,Bad,Bad
524,574.5920423835885,Bad,Bad
820,835.480427447905,Good,Good
669,664.1488285531755,Bad,Bad
824,832.1545392976286,Good,Good
537,549.8207594791548,Bad,Bad
447,524.1381422916548,Bad,Bad
511,589.6488214861107,Bad,Bad
522,532.5751332676091,Bad,Bad
696,678.8110856915464,Bad,Bad
636,628.8991712898385,Bad,Bad
547,520.5742479994012,Bad,Bad
524,547.9814040104048,Bad,Bad
460,496.3123377359531,Bad,Bad
450,355.5617055332341,Bad,Bad
524,551.4970290104048,Bad,Bad
600,672.8881422916548,Bad,Bad
709,656.5556227604048,Good,Bad
767,704.7436626564339,Good,Good
815,823.7263197273385,Good,Good
674,659.7880238926091,Bad,Bad
618,703.2426344791548,Bad,Good
729,692.4789626041548,Good,Bad
760,719.8305251041548,Good,Good
483,490.0439007917296,Bad,Bad
811,747.7519118229048,Good,Good
517,535.1005446354048,Bad,Bad
652,681.249254806136,Bad,Bad
800,744.2157790104048,Good,Good
703,676.9716383854048,Good,Bad
821,833.2367853217961,Good,Good
563,554.2657249168692,Bad,Bad
816,771.737263385405,Good,Good
563,606.9618520176091,Bad,Bad
817,807.786395227694,Good,Good
647,600.3669298218946,Bad,Bad
438,492.203875696444,Bad,Bad
670,650.3261305729048,Bad,Bad
762,726.5859524413477,Good,Good
636,670.4053975624142,Bad,Bad
522,479.27227731366406,Bad,Bad
640,658.7186985764248,Bad,Bad
828,811.299275104155,Good,Good
702,663.3851767956763,Good,Bad
615,633.3961084032661,Bad,Bad
499,578.4398793613591,Bad,Bad
721,762.6059410331568,Good,Good
523,570.8300160801091,Bad,Bad
632,645.1117121111107,Bad,Bad
654,601.7065016666548,Bad,Bad
811,758.8989153623467,Good,Good
439,506.8895831739338,Bad,Bad
796,749.187946979155,Good,Good
678,718.6715860288606,Bad,Good
555,558.9307742192252,Bad,Bad
392,493.437762415194,Bad,Bad
496,504.3251540104049,Bad,Bad
672,672.5105519795063,Bad,Bad
455,548.6098219791548,Bad,Bad
651,725.4223219791548,Bad,Good
711,704.5112402561713,Good,Good
536,553.1689040104048,Bad,Bad
501,593.1910206537971,Bad,Bad
655,671.7708958888527,Bad,Bad
566,620.7607882873737,Bad,Bad
658,693.0819899479048,Bad,Bad
500,680.0502484479796,Bad,Bad
605,598.3374249063784,Bad,Bad
505,553.0702504551091,Bad,Bad
540,500.4789418613591,Bad,Bad
834,811.3897355012118,Good,Good
598,642.6141957676091,Bad,Bad
569,679.9210742988703,Bad,Bad
484,507.9897047916549,Bad,Bad
517,531.1982008854048,Bad,Bad
586,540.407245699092,Bad,Bad
532,592.8090407291548,Bad,Bad
761,738.6927090412861,Good,Good
633,727.2851776732784,Bad,Good
549,580.1881116468595,Bad,Bad
599,588.5268050718561,Bad,Bad
627,701.8310170219504,Bad,Good
510,597.4984938541548,Bad,Bad
600,600.019651688818,Bad,Bad
553,447.4260178274912,Bad,Bad
780,791.3618669415464,Good,Good
651,580.7870441114337,Bad,Bad
800,786.6393414778722,Good,Good
802,786.3884690156378,Good,Good
516,558.7831410801091,Bad,Bad
506,520.8400685157927,Bad,Bad
812,760.457966510405,Good,Good
828,821.5098223952605,Good,Good
493,495.8373759973772,Bad,Bad
654,657.2406813541548,Bad,Bad
609,578.8344272682198,Bad,Bad
599,621.8447774734611,Bad,Bad
741,704.6772047916548,Good,Good
496,464.4974965488591,Bad,Bad
490,437.2821645176091,Bad,Bad
709,706.1332493577671,Good,Good
647,660.722918665194,Bad,Bad
550,572.0813195791937,Bad,Bad
794,660.2348219791548,Good,Bad
743,747.1381215488591,Good,Good
473,434.3251332676091,Bad,Bad
570,565.6158209764544,Bad,Bad
603,575.6216864196473,Bad,Bad
751,699.4971169539642,Good,Bad
796,784.323200885405,Good,Good
585,547.6996657291548,Bad,Bad
684,705.41985907427,Bad,Good
569,586.3825989591088,Bad,Bad
666,634.6841076354865,Bad,Bad
646,553.1503493229048,Bad,Bad
517,564.2328688541548,Bad,Bad
679,703.2534175472346,Bad,Good
532,558.4682204166548,Bad,Bad
796,744.9688961718899,Good,Good
547,557.2222140766698,Bad,Bad
524,551.3915602604048,Bad,Bad
420,445.2777875104796,Bad,Bad
749,764.8129481959023,Good,Good
639,611.2309157291548,Bad,Bad
657,692.4643954128528,Bad,Bad
789,778.115681354155,Good,Good
491,526.9475969747077,Bad,Bad
506,472.2562856113591,Bad,Bad
617,715.754691174427,Bad,Good
586,532.4247633854048,Bad,Bad
655,695.7001540104048,Bad,Bad
481,565.4556264316716,Bad,Bad
743,721.1073805729048,Good,Good
522,507.1446995882441,Bad,Bad
452,500.9257192051091,Bad,Bad
531,529.8583064719555,Bad,Bad
566,554.4556573225474,Bad,Bad
697,681.3917362989474,Bad,Bad
565,603.9185437410961,Bad,Bad
575,499.0629469791549,Bad,Bad
825,865.1997134646199,Good,Good
768,801.5642661241136,Good,Good
558,598.7350643252721,Bad,Bad
602,593.2919508854048,Bad,Bad
778,820.0570066314472,Good,Good
512,524.9136511794131,Bad,Bad
548,544.5024717405923,Bad,Bad
540,525.8976361887014,Bad,Bad
498,509.5043324863591,Bad,Bad
818,734.9125563541548,Good,Good
487,481.6588104686771,Bad,Bad
791,761.376911822905,Good,Good
469,454.7677007485196,Bad,Bad
598,593.3456774936668,Bad,Bad
811,829.1468877955047,Good,Good
397,470.9023024479049,Bad,Bad
663,680.6186110416548,Bad,Bad
606,592.2617063072116,Bad,Bad
742,727.2452856851235,Good,Good
607,642.6840403715529,Bad,Bad
703,598.0561110416548,Good,Bad
645,637.2216383854048,Bad,Bad
712,761.753376666655,Good,Good
805,719.2284743229048,Good,Good
503,499.2992751041549,Bad,Bad
530,553.3165591272266,Bad,Bad
694,696.1464223301091,Bad,Bad
512,550.4286696354048,Bad,Bad
671,740.3895441423607,Bad,Good
812,794.8438772231518,Good,Good
513,499.6039626041549,Bad,Bad
809,757.3861261736107,Good,Good
508,533.2646071354048,Bad,Bad
621,660.2654529327855,Bad,Bad
549,487.7758136426838,Bad,Bad
517,547.5673415104048,Bad,Bad
716,631.8941594895178,Good,Bad
583,612.7274977604048,Bad,Bad
534,520.7115576052985,Bad,Bad
571,552.4238190025776,Bad,Bad
585,591.5787527194885,Bad,Bad
814,797.0246595710885,Good,Good
517,545.2470290104048,Bad,Bad
527,515.1186078229796,Bad,Bad
565,526.5795220527639,Bad,Bad
804,739.2029815881908,Good,Good
577,559.796818723773,Bad,Bad
589,666.0878402547773,Bad,Bad
663,638.9258246541198,Bad,Bad
793,784.9084699574626,Good,Good
512,530.6552321354048,Bad,Bad
485,543.4945876041548,Bad,Bad
531,576.7765168939092,Bad,Bad
725,675.5937188589168,Good,Bad
640,639.1671757842944,Bad,Bad
583,623.7279860416548,Bad,Bad
643,585.9492049726326,Bad,Bad
690,659.605260914896,Bad,Bad
630,611.9911696354048,Bad,Bad
829,834.1003644887126,Good,Good
519,511.3854994148385,Bad,Bad
773,773.0869589083944,Good,Good
512,535.1064040104048,Bad,Bad
640,678.3877206676564,Bad,Bad
586,593.63546991111,Bad,Bad
816,792.5508758429578,Good,Good
682,705.2081646605276,Bad,Good
805,810.9097233898876,Good,Good
477,498.4926137363591,Bad,Bad
810,748.1596266666548,Good,Good
629,643.1176372780669,Bad,Bad
796,814.2549075078831,Good,Good
786,756.8820814460885,Good,Good
729,699.4655862123441,Good,Bad
451,559.4794508854048,Bad,Bad
580,536.6525278220099,Bad,Bad
696,697.0174184303961,Bad,Bad
697,718.3001144263025,Bad,Good
498,515.7865590488591,Bad,Bad
679,684.8239894049075,Bad,Bad
649,669.7095444349521,Bad,Bad
716,703.5390211979048,Good,Good
774,791.4806583999075,Good,Good
565,560.2347589861107,Bad,Bad
823,850.817829791655,Good,Good
468,495.0561078229796,Bad,Bad
487,529.4743031894841,Bad,Bad
688,657.5813477961576,Bad,Bad
565,562.3113308608929,Bad,Bad
756,714.2288596824942,Good,Good
566,579.0453481113591,Bad,Bad
555,551.1899001041548,Bad,Bad
517,531.7831618229048,Bad,Bad
586,581.4167720219334,Bad,Bad
830,843.9588285582779,Good,Good
389,467.0565119369237,Bad,Bad
518,521.7627268841081,Bad,Bad
535,551.8432204166548,Bad,Bad
787,744.2455641666548,Good,Good
771,762.6492913202289,Good,Good
447,281.6396038414862,Bad,Bad
818,795.335896197905,Good,Good
552,543.1571852604048,Bad,Bad
619,617.6899533573452,Bad,Bad
500,592.7001794360617,Bad,Bad
615,579.9726590922212,Bad,Bad
507,529.6596059238591,Bad,Bad
569,579.8012282291548,Bad,Bad
781,734.2756463087532,Good,Good
740,755.820759479155,Good,Good
497,507.1508376041549,Bad,Bad
423,438.9680132583883,Bad,Bad
755,760.0392086863785,Good,Good
538,436.0041928754495,Bad,Bad
575,561.4666448229009,Bad,Bad
717,699.1460770335665,Good,Bad
752,699.5799535928511,Good,Bad
548,539.7856639488168,Bad,Bad
479,498.3651930729049,Bad,Bad
631,643.7909743229048,Bad,Bad
497,532.4228102604048,Bad,Bad
809,814.487263385405,Good,Good
796,706.8185646391177,Good,Good
619,618.2264893835674,Bad,Bad
820,804.7855127730243,Good,Good
724,619.4914605176974,Good,Bad
659,665.0736891666548,Bad,Bad
546,537.4892132917296,Bad,Bad
524,547.2392165104048,Bad,Bad
794,763.8441762363591,Good,Good
494,484.6005446354049,Bad,Bad
675,678.8969313541548,Bad,Bad
524,550.0556227604048,Bad,Bad
424,482.3176420090187,Bad,Bad
707,697.4149588186017,Good,Bad
656,563.9742962037908,Bad,Bad
784,785.6706050513026,Good,Good
811,792.941853229155,Good,Good
576,571.4727800995463,Bad,Bad
470,489.2473160707102,Bad,Bad
449,501.8939777051838,Bad,Bad
524,550.3681227604048,Bad,Bad
695,681.7480338224556,Bad,Bad
805,741.9262282291548,Good,Good
800,786.0846810469199,Good,Good
620,661.6423452999223,Bad,Bad
538,532.0363783210885,Bad,Bad
507,540.5756422916548,Bad,Bad
735,700.7587477604048,Good,Good
744,739.3000359410796,Good,Good
669,646.9906584900251,Bad,Bad
781,694.7719313541548,Good,Bad
591,551.6249335196864,Bad,Bad
466,511.55631038618344,Bad,Bad
537,560.6015211979048,Bad,Bad
443,543.1796254551091,Bad,Bad
801,781.8634155218509,Good,Good
605,596.1581618229048,Bad,Bad
758,751.7423916694256,Good,Good
753,804.4548798649232,Good,Good
726,724.5950370446569,Good,Good
546,500.3309926426091,Bad,Bad
512,538.0614821354048,Bad,Bad
808,844.5716377571808,Good,Good
783,709.2057805004838,Good,Good
553,568.9193715488591,Bad,Bad
598,589.4062086979048,Bad,Bad
513,545.6845290104048,Bad,Bad
555,534.3898830114457,Bad,Bad
656,653.0668532291548,Bad,Bad
656,653.1190083416835,Bad,Bad
494,511.2099196354049,Bad,Bad
506,515.5293713002059,Bad,Bad
552,553.5009352604048,Bad,Bad
652,650.2553894057875,Bad,Bad
831,854.084919635405,Good,Good
756,795.992634479155,Good,Good
584,575.5438410173607,Bad,Bad
597,561.0363783210885,Bad,Bad
818,790.4030534892306,Good,Good
572,534.2503692310221,Bad,Bad
565,460.4836246153757,Bad,Bad
529,574.3091988625973,Bad,Bad
528,543.6459962315439,Bad,Bad
559,569.6151886374822,Bad,Bad
687,650.312446969465,Bad,Bad
619,603.655047571444,Bad,Bad
574,605.2792348301091,Bad,Bad
671,711.224411661686,Bad,Good
666,640.2982289248675,Bad,Bad
449,546.7215721736853,Bad,Bad
524,522.3446808249821,Bad,Bad
788,752.1701096850635,Good,Good
439,447.5160719791549,Bad,Bad
799,832.2816817044112,Good,Good
699,658.5136305729048,Bad,Bad
665,682.8753672290491,Bad,Bad
772,745.072129730474,Good,Good
519,554.8861891666548,Bad,Bad
524,548.9052321354048,Bad,Bad
683,704.2984395747807,Bad,Good
647,641.6825758854048,Bad,Bad
512,508.07186254907583,Bad,Bad
510,528.1962270176091,Bad,Bad
763,629.2201735416548,Good,Bad
724,748.1679274479048,Good,Good
644,717.4006537654194,Bad,Good
426,543.7099196354048,Bad,Bad
758,745.4203647487806,Good,Good
613,556.927459514688,Bad,Bad
734,731.7274977604048,Good,Good
576,653.3186174543154,Bad,Bad
505,514.1161696354048,Bad,Bad
792,678.2567946354048,Good,Bad
769,726.2167555729048,Good,Good
484,517.6625356113591,Bad,Bad
720,708.4281232777751,Good,Good
473,500.6596266666549,Bad,Bad
562,532.7782790104048,Bad,Bad
535,584.0175084926349,Bad,Bad
705,725.5429274479048,Good,Good
774,749.311970416655,Good,Good
721,727.5491928480448,Good,Good
626,709.3590147460473,Bad,Good
818,800.2898933219324,Good,Good
718,672.9664403248792,Good,Bad
565,579.5214386374822,Bad,Bad
680,664.671319033301,Bad,Bad
694,636.6470384645932,Bad,Bad
489,398.99061514243533,Bad,Bad
739,710.7636946597569,Good,Good
672,639.7457042909272,Bad,Bad
628,554.1249586979048,Bad,Bad
558,589.2299391666548,Bad,Bad
579,547.0299747724523,Bad,Bad
454,515.3832594791548,Bad,Bad
617,664.0023217985064,Bad,Bad
512,538.4579665104048,Bad,Bad
743,762.5072355043542,Good,Good
656,614.0047424722834,Bad,Bad
747,786.6403372527618,Good,Good
473,535.3534743229048,Bad,Bad
567,550.2187140925209,Bad,Bad
816,738.3560675205781,Good,Good
794,825.6320576016587,Good,Good
570,558.8529775568129,Bad,Bad
472,525.2411696354048,Bad,Bad
727,697.1067467787021,Good,Bad
499,537.2958571354048,Bad,Bad
688,654.2519365350865,Bad,Bad
516,532.6078688541548,Bad,Bad
484,449.3529860416549,Bad,Bad
610,593.2303870600721,Bad,Bad
539,519.888512903411,Bad,Bad
651,646.0077186029605,Bad,Bad
553,535.7655836979048,Bad,Bad
474,463.4623370801838,Bad,Bad
401,467.5108041592143,Bad,Bad
785,766.6834002970743,Good,Good
614,560.4389235416548,Bad,Bad
648,643.6952562986477,Bad,Bad
780,776.9658656451188,Good,Good
479,482.6454665104049,Bad,Bad
772,765.966755572905,Good,Good
707,726.6894193219609,Good,Good
524,543.0439040104048,Bad,Bad
529,542.3235368634214,Bad,Bad
489,446.35481765273187,Bad,Bad
637,661.4675183567458,Bad,Bad
815,823.1302185044747,Good,Good
666,664.1251055372845,Bad,Bad
471,547.2729997540464,Bad,Bad
512,493.5468336979049,Bad,Bad
587,677.8183180729048,Bad,Bad
814,757.904255572905,Good,Good
796,792.5092152988591,Good,Good
639,685.6977126041548,Bad,Bad
546,582.2631422916548,Bad,Bad
712,741.4904588382989,Good,Good
803,801.9659673003241,Good,Good
490,501.4272015729796,Bad,Bad
531,513.0497003923607,Bad,Bad
504,490.2545632106851,Bad,Bad
569,559.519543273675,Bad,Bad
803,750.4426283210885,Good,Good
499,559.7605855407456,Bad,Bad
481,534.8754469791548,Bad,Bad
804,751.221638385405,Good,Good
825,822.433552447905,Good,Good
527,565.2494704166548,Bad,Bad
639,579.5463046898776,Bad,Bad
797,776.220661822905,Good,Good
552,568.1791579166548,Bad,Bad
522,541.7138442591475,Bad,Bad
447,532.3544508854048,Bad,Bad
569,565.2978831708081,Bad,Bad
501,537.7406813541548,Bad,Bad
520,571.2392165104048,Bad,Bad
717,690.62426085924,Good,Bad
648,697.2498634187491,Bad,Bad
590,555.7592152988591,Bad,Bad
537,589.2121357063193,Bad,Bad
407,393.8812856113591,Bad,Bad
571,657.8556227612893,Bad,Bad
552,489.17773441808106,Bad,Bad
613,584.9369704166548,Bad,Bad
765,763.512654010405,Good,Good
592,539.7351087898385,Bad,Bad
832,823.4339885262272,Good,Good
517,530.8539626041548,Bad,Bad
638,626.0163966792528,Bad,Bad
735,721.1243411904844,Good,Good
552,555.8310133854048,Bad,Bad
415,513.2720693664271,Bad,Bad
779,779.3007164265073,Good,Good
536,502.86317373618533,Bad,Bad
818,802.253376666655,Good,Good
791,747.1504536656951,Good,Good
599,738.6791579166548,Bad,Good
573,664.3303819059861,Bad,Bad
789,772.799275104155,Good,Good
608,620.9257881632542,Bad,Bad
600,633.9274257967122,Bad,Bad
485,536.9926344791548,Bad,Bad
517,545.2216383854048,Bad,Bad
646,601.9617794641587,Bad,Bad
799,813.5797772821363,Good,Good
605,582.7167555729048,Bad,Bad
569,499.8183180729049,Bad,Bad
769,755.4320246111107,Good,Good
497,530.2289626041548,Bad,Bad
505,527.6532790104048,Bad,Bad
773,731.0918253916354,Good,Good
765,720.9408766666548,Good,Good
491,464.2193534181645,Bad,Bad
697,670.1721057889832,Bad,Bad
523,539.3368727604048,Bad,Bad
431,479.7835663551781,Bad,Bad
510,543.2431227604048,Bad,Bad
806,785.694294635405,Good,Good
808,751.995564166655,Good,Good
434,401.01556044795745,Bad,Bad
583,638.1437367832341,Bad,Bad
747,668.1742751041548,Good,Bad
505,533.9455786457377,Bad,Bad
524,545.1845290104048,Bad,Bad
501,490.8158559238591,Bad,Bad
553,553.7419568334689,Bad,Bad
313,469.5888051426091,Bad,Bad
524,542.0478102604048,Bad,Bad
684,633.9965407291548,Bad,Bad
748,741.4466574068058,Good,Good
778,739.5019118229048,Good,Good
652,643.2710739939678,Bad,Bad
580,565.8515767613872,Bad,Bad
522,548.8603102604048,Bad,Bad
492,530.4525954166548,Bad,Bad
820,788.091755572905,Good,Good
570,528.6727895176091,Bad,Bad
584,598.4272047916548,Bad,Bad
469,473.885995755263,Bad,Bad
695,655.3137250683449,Bad,Bad
634,646.2642935846483,Bad,Bad
531,514.0209547916548,Bad,Bad
625,644.0539882177942,Bad,Bad
503,504.5448805729049,Bad,Bad
545,574.1375884549674,Bad,Bad
552,553.6161696354048,Bad,Bad
806,762.6424738298607,Good,Good
769,764.7589769694704,Good,Good
624,578.4790956797281,Bad,Bad
484,471.043122683355,Bad,Bad
524,531.3979046979796,Bad,Bad
426,451.3200698847757,Bad,Bad
787,749.273396197905,Good,Good
758,739.1439977302684,Good,Good
505,532.4149977604048,Bad,Bad
578,626.7553297916548,Bad,Bad
486,409.9359731113591,Bad,Bad
458,452.6493727604049,Bad,Bad
805,813.3789889680513,Good,Good
797,843.3182681319411,Good,Good
544,528.9609387103529,Bad,Bad
681,676.6660175787073,Bad,Bad
536,463.8093411566032,Bad,Bad
822,783.025349322905,Good,Good
596,593.8275954166548,Bad,Bad
524,545.3173415104048,Bad,Bad
684,694.3623178262065,Bad,Bad
435,174.00091129893377,Bad,Bad
490,552.7211468854796,Bad,Bad
517,553.7099196354048,Bad,Bad
524,555.6767165104048,Bad,Bad
739,622.1673759442269,Good,Bad
686,744.9502722663002,Bad,Good
684,666.0056166023385,Bad,Bad
751,791.437977511009,Good,Good
492,586.9018141666548,Bad,Bad
445,554.3065993229048,Bad,Bad
558,557.1458874488771,Bad,Bad
718,671.3305251041548,Good,Bad
816,828.584896814885,Good,Good
756,755.270466510405,Good,Good
496,478.26009625148146,Bad,Bad
658,652.3715407291548,Bad,Bad
686,641.9975172916548,Bad,Bad
838,900.1750901456777,Good,Good
667,588.1637538044658,Bad,Bad
464,460.40860201718783,Bad,Bad
675,641.2519118229048,Bad,Bad
556,589.8529581172578,Bad,Bad
834,834.641071979155,Good,Good
794,781.1786066423607,Good,Good
505,577.2155775398385,Bad,Bad
822,779.656696979155,Good,Good
807,819.2390090211402,Good,Good
576,640.0760915171352,Bad,Bad
492,484.2533559238591,Bad,Bad
583,612.1761274003834,Bad,Bad
678,671.9682204166548,Bad,Bad
400,434.9190667259127,Bad,Bad
809,843.0181993249905,Good,Good
514,507.2572829166549,Bad,Bad
629,588.5888258854048,Bad,Bad
488,490.3842360416549,Bad,Bad
644,628.7995876208837,Bad,Bad
825,797.133796913585,Good,Good
711,658.7880446354048,Good,Bad
632,679.3002516666548,Bad,Bad
648,606.6835524479048,Bad,Bad
709,734.7436660196329,Good,Good
636,612.2348012363591,Bad,Bad
524,553.7978102604048,Bad,Bad
520,575.9726149479048,Bad,Bad
553,583.002393023901,Bad,Bad
518,541.0209403357482,Bad,Bad
499,483.6884352604049,Bad,Bad
742,684.2426344791548,Good,Bad
670,596.3241742292296,Bad,Bad
481,581.5155836979048,Bad,Bad
511,550.3661488926091,Bad,Bad
499,529.5981121096361,Bad,Bad
385,420.4921461979049,Bad,Bad
473,530.3690993229048,Bad,Bad
606,597.9892738636055,Bad,Bad
588,591.8156790172542,Bad,Bad
517,537.6689040104048,Bad,Bad
644,656.5985915104048,Bad,Bad
717,661.6635329166548,Good,Bad
569,582.0995680729048,Bad,Bad
561,499.33341130873737,Bad,Bad
452,490.2855824863591,Bad,Bad
502,476.26795889243533,Bad,Bad
443,449.18023621780725,Bad,Bad
815,789.907673541655,Good,Good
653,675.7198953087114,Bad,Bad
605,660.085199332698,Bad,Bad
515,549.3726238376038,Bad,Bad
417,433.5820880567463,Bad,Bad
672,593.0311979672501,Bad,Bad
708,660.4436705387468,Good,Bad
655,617.0849196354048,Bad,Bad
508,564.451094710986,Bad,Bad
524,545.7470290104048,Bad,Bad
517,518.6220290104048,Bad,Bad
483,550.7413072658758,Bad,Bad
503,547.774552220208,Bad,Bad
691,662.9623416862099,Bad,Bad
497,518.5243727604048,Bad,Bad
524,540.7314040104048,Bad,Bad
789,722.6844660173607,Good,Good
692,655.7382430239277,Bad,Bad
529,549.3216221934133,Bad,Bad
523,564.0430192852964,Bad,Bad
704,709.1913649479048,Good,Good
615,621.7002142075905,Bad,Bad
834,856.9031555161131,Good,Good
639,630.2987868229048,Bad,Bad
703,714.6855055729048,Good,Good
514,535.4643141666548,Bad,Bad
496,514.2060133854048,Bad,Bad
668,631.4405629575782,Bad,Bad
522,480.1513019239338,Bad,Bad
508,527.8095082676091,Bad,Bad
780,774.9372231671791,Good,Good
713,691.981449362672,Good,Bad
562,581.5033927816738,Bad,Bad
654,569.1872448263265,Bad,Bad
691,688.2670893293154,Bad,Bad
684,670.3906302023403,Bad,Bad
517,536.4560133854048,Bad,Bad
581,574.4378133016365,Bad,Bad
723,699.6731817810144,Good,Bad
819,734.0883376041548,Good,Good
588,572.2538649479048,Bad,Bad
529,515.4574782291548,Bad,Bad
548,577.9140211979048,Bad,Bad
502,471.6908734479796,Bad,Bad
565,542.9579035173607,Bad,Bad
521,558.5282689138334,Bad,Bad
468,541.5614379183748,Bad,Bad
561,523.7065016666548,Bad,Bad
539,528.3401423214902,Bad,Bad
660,609.2423924853598,Bad,Bad
585,548.6996783945985,Bad,Bad
805,774.583943072905,Good,Good
721,702.3065038598548,Good,Good
754,756.0672040337712,Good,Good
593,544.997821008944,Bad,Bad
773,724.5937086979048,Good,Good
635,579.5257314478937,Bad,Bad
375,470.3979079166549,Bad,Bad
541,522.6796461979048,Bad,Bad
495,474.5726886426838,Bad,Bad
